age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,salary
69,Federal-gov,1312306,Preschool,1,Never-married,Farming-fishing,Own-child,White,Female,0,0,45,United-States,15000.0
51,Federal-gov,850271,Assoc-acdm,12,Married-AF-spouse,Transport-moving,Husband,White,Female,309,0,37,United-States,35302.99
42,Private,1129877,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Female,0,41,40,Haiti,35192.72
31,Private,177198,Some-college,10,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,44,United-States,29561.32
66,Private,754976,Doctorate,16,Widowed,Transport-moving,Other-relative,White,Female,0,0,40,United-States,97599.66
72,Private,144278,1st-4th,2,Married-AF-spouse,Adm-clerical,Own-child,White,Female,0,0,38,United-States,16285.49
26,Self-emp-not-inc,933618,11th,7,Never-married,Protective-serv,Not-in-family,White,Male,0,0,31,Iran,23427.13
60,Self-emp-not-inc,516367,9th,5,Separated,Tech-support,Own-child,White,Male,0,0,55,United-States,44288.99
35,State-gov,1290956,11th,7,Married-AF-spouse,Adm-clerical,Own-child,White,Male,0,0,29,United-States,21276.3
71,Private,1187089,Doctorate,16,Separated,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,103,0,31,United-States,77266.63
46,Private,651447,5th-6th,3,Separated,Protective-serv,Not-in-family,White,Female,0,17,32,South,24760.14
75,Private,812161,10th,6,Married-AF-spouse,Craft-repair,Other-relative,White,Male,0,0,40,United-States,31774.83
65,State-gov,140514,Masters,14,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0,0,46,Holand-Netherlands,66594.46
17,Private,958511,12th,8,Divorced,Armed-Forces,Own-child,Asian-Pac-Islander,Male,0,0,45,United-States,27749.32
74,Local-gov,121597,Assoc-acdm,12,Married-AF-spouse,Priv-house-serv,Own-child,White,Female,0,0,49,Vietnam,24812.63
68,Private,1346728,Doctorate,16,Divorced,Sales,Unmarried,White,Female,0,2,23,United-States,51579.23
85,Self-emp-inc,525717,11th,7,Never-married,Machine-op-inspct,Wife,White,Female,0,0,47,United-States,30669.94
73,Private,1299876,12th,8,Never-married,Transport-moving,Own-child,White,Female,0,0,45,United-States,30493.27
45,State-gov,835440,12th,8,Widowed,Handlers-cleaners,Own-child,White,Male,0,0,4,Puerto-Rico,15000.0
86,Self-emp-not-inc,609787,1st-4th,2,Married-AF-spouse,Tech-support,Husband,White,Male,0,0,36,United-States,23212.13
54,Private,355564,HS-grad,9,Married-AF-spouse,Protective-serv,Wife,White,Female,0,0,58,United-States,65729.43
49,Local-gov,511525,Preschool,1,Married-AF-spouse,Farming-fishing,Own-child,White,Female,0,0,46,Philippines,15174.71
31,Private,721182,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Male,0,0,15,United-States,15000.0
36,Private,96388,11th,7,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,0,0,27,Hong,15000.0
19,Private,640381,1st-4th,2,Married-AF-spouse,Machine-op-inspct,Wife,Black,Female,0,0,22,United-States,15000.0
24,Private,456850,11th,7,Married-AF-spouse,Sales,Unmarried,White,Male,0,0,56,United-States,31839.83
44,Private,834428,Bachelors,13,Never-married,Farming-fishing,Wife,White,Female,0,0,45,United-States,48118.43
37,Private,282951,11th,7,Widowed,Priv-house-serv,Husband,White,Male,0,0,48,United-States,22823.64
19,State-gov,12175,Assoc-acdm,12,Married-spouse-absent,Sales,Other-relative,White,Female,0,0,54,United-States,42162.89
53,Private,50751,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,55792.37
85,State-gov,165647,10th,6,Divorced,Protective-serv,Not-in-family,White,Male,0,0,13,United-States,15000.0
74,Federal-gov,910429,9th,5,Married-AF-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,22,United-States,15000.0
35,Private,876297,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Male,0,0,43,Trinadad&Tobago,25155.95
78,Private,631828,Preschool,1,Separated,Exec-managerial,Wife,White,Female,0,0,38,United-States,19249.87
46,Self-emp-not-inc,1066943,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,49,United-States,96275.98
37,Private,481653,Doctorate,16,Married-AF-spouse,Other-service,Wife,White,Male,0,0,38,United-States,79987.23
45,Private,404833,Preschool,1,Divorced,Transport-moving,Wife,White,Female,0,0,40,United-States,15136.28
22,Private,280640,Prof-school,15,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,14,United-States,15000.0
55,Private,189243,Doctorate,16,Widowed,Tech-support,Wife,White,Female,0,0,15,United-States,45479.84
43,Private,521933,Prof-school,15,Married-spouse-absent,Armed-Forces,Other-relative,White,Male,0,14,46,United-States,120741.94
67,Private,525303,Preschool,1,Married-spouse-absent,Protective-serv,Own-child,White,Male,0,0,61,United-States,28227.68
59,Federal-gov,609181,10th,6,Married-AF-spouse,Adm-clerical,Wife,White,Female,128,0,30,United-States,16780.84
36,Private,229248,Bachelors,13,Separated,Armed-Forces,Other-relative,White,Male,0,0,47,United-States,82082.76
68,Private,1247293,Prof-school,15,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,33,United-States,71966.49
54,Federal-gov,466185,Doctorate,16,Widowed,Sales,Other-relative,White,Male,0,0,28,United-States,96781.15
26,Private,1177950,Assoc-acdm,12,Separated,Transport-moving,Not-in-family,White,Female,0,0,36,Vietnam,30608.16
67,Private,339314,1st-4th,2,Separated,Handlers-cleaners,Husband,Other,Female,21,0,38,United-States,15000.0
63,Private,1404317,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,Other,Male,0,0,38,United-States,158889.63
62,Local-gov,652531,1st-4th,2,Separated,Craft-repair,Not-in-family,White,Female,0,0,59,United-States,29496.19
47,Never-worked,270243,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,31,United-States,69373.97
56,Private,16589,9th,5,Divorced,Adm-clerical,Unmarried,White,Female,0,0,44,United-States,20746.97
42,Private,1419108,9th,5,Married-spouse-absent,Adm-clerical,Wife,White,Male,0,0,61,United-States,48575.17
26,Private,213729,Masters,14,Separated,Prof-specialty,Own-child,White,Male,0,0,23,United-States,56290.09
81,Private,426919,5th-6th,3,Married-AF-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,21,United-States,15000.0
19,Local-gov,361771,7th-8th,4,Never-married,Protective-serv,Own-child,White,Male,0,0,8,United-States,15000.0
30,Private,722111,10th,6,Married-AF-spouse,Tech-support,Not-in-family,White,Male,14,0,55,United-States,40900.12
83,Private,118269,7th-8th,4,Married-AF-spouse,Priv-house-serv,Other-relative,White,Male,0,0,28,United-States,15000.0
72,Private,551833,11th,7,Divorced,Sales,Husband,White,Female,0,0,51,Jamaica,44632.43
46,Private,299965,Bachelors,13,Divorced,Armed-Forces,Unmarried,Black,Female,0,0,41,Holand-Netherlands,56220.58
70,Private,813100,7th-8th,4,Never-married,Handlers-cleaners,Husband,White,Male,0,0,57,United-States,22265.37
53,Federal-gov,1492247,HS-grad,9,Married-AF-spouse,Protective-serv,Own-child,White,Male,0,0,62,United-States,87607.31
61,Private,1318857,Preschool,1,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,0,0,30,United-States,22728.65
28,Private,746648,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,Ireland,68662.34
31,Private,1356606,5th-6th,3,Widowed,Sales,Other-relative,White,Female,0,0,36,United-States,16048.34
62,Private,1461097,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,18,England,18821.46
23,Private,826708,Prof-school,15,Never-married,Craft-repair,Not-in-family,White,Female,0,0,36,United-States,61660.53
80,Self-emp-inc,578392,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,121,0,35,South,40202.19
85,State-gov,102199,5th-6th,3,Never-married,Armed-Forces,Other-relative,White,Male,0,0,37,United-States,23155.89
49,Private,1489414,HS-grad,9,Married-AF-spouse,Farming-fishing,Unmarried,White,Female,0,0,11,United-States,15000.0
86,Private,140775,10th,6,Widowed,Priv-house-serv,Wife,White,Female,0,0,41,United-States,15000.0
90,Private,533764,Assoc-voc,11,Divorced,Sales,Wife,White,Female,0,0,40,United-States,35280.89
66,Private,220995,Bachelors,13,Divorced,Transport-moving,Other-relative,White,Male,0,0,47,United-States,74347.23
67,Private,776913,Doctorate,16,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,51,Puerto-Rico,107401.41
50,Private,97844,7th-8th,4,Married-spouse-absent,Sales,Other-relative,Black,Female,0,0,35,United-States,29689.78
40,State-gov,1365081,7th-8th,4,Married-AF-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,19052.23
31,Private,1198406,10th,6,Separated,Sales,Own-child,White,Female,0,0,30,United-States,21774.33
82,Private,419062,10th,6,Widowed,Sales,Not-in-family,White,Female,0,0,42,United-States,35321.56
79,Private,1257155,Prof-school,15,Divorced,Exec-managerial,Husband,White,Male,0,0,58,United-States,237812.36
17,Private,560197,Prof-school,15,Married-spouse-absent,Craft-repair,Wife,White,Female,0,0,45,United-States,73916.55
63,Local-gov,1278219,7th-8th,4,Separated,Protective-serv,Unmarried,White,Female,0,0,63,United-States,37613.58
85,Self-emp-inc,1315599,12th,8,Married-spouse-absent,Craft-repair,Husband,Black,Male,0,0,24,United-States,20436.16
73,Private,1117929,1st-4th,2,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,52,United-States,30157.73
84,Self-emp-inc,673621,1st-4th,2,Married-spouse-absent,Machine-op-inspct,Unmarried,Black,Male,0,0,25,United-States,15000.0
39,State-gov,1367347,5th-6th,3,Separated,Sales,Own-child,White,Female,0,0,30,United-States,20879.99
71,Self-emp-inc,528982,Prof-school,15,Married-AF-spouse,Farming-fishing,Unmarried,White,Female,0,0,37,United-States,68151.9
23,Private,736099,Doctorate,16,Divorced,Protective-serv,Wife,White,Male,0,0,43,United-States,90136.79
31,Self-emp-inc,1288208,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,56,United-States,78494.85
82,Self-emp-inc,393545,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,52,United-States,36060.84
60,Self-emp-inc,241944,1st-4th,2,Never-married,Tech-support,Wife,White,Female,63,0,44,United-States,23563.84
49,Private,345500,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,31,United-States,48463.84
19,Private,770395,Masters,14,Separated,Handlers-cleaners,Own-child,White,Female,0,0,30,Hungary,23064.23
68,Private,551661,Prof-school,15,Married-spouse-absent,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,0,0,44,United-States,97621.4
29,Local-gov,1423209,Bachelors,13,Married-spouse-absent,Machine-op-inspct,Own-child,White,Female,0,0,32,United-States,39868.77
58,Self-emp-not-inc,755076,12th,8,Married-spouse-absent,Farming-fishing,Unmarried,White,Female,0,0,33,United-States,20818.82
64,Private,43434,Preschool,1,Married-spouse-absent,Other-service,Other-relative,White,Male,0,8,43,United-States,15000.0
49,Private,1348904,Preschool,1,Widowed,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,21,United-States,15000.0
20,Federal-gov,552036,Bachelors,13,Separated,Craft-repair,Unmarried,White,Male,75,0,31,United-States,32095.8
77,Private,1083511,Assoc-acdm,12,Never-married,Exec-managerial,Wife,White,Male,0,0,50,United-States,118021.76
22,Local-gov,353401,Assoc-voc,11,Divorced,Armed-Forces,Unmarried,White,Male,11,0,53,United-States,48769.67
85,Self-emp-inc,69789,10th,6,Never-married,Tech-support,Unmarried,White,Male,181,0,46,United-States,40913.73
54,Private,802736,Some-college,10,Married-AF-spouse,Exec-managerial,Other-relative,White,Male,0,0,44,United-States,124154.45
17,State-gov,1288890,Prof-school,15,Never-married,Prof-specialty,Husband,White,Female,0,0,32,United-States,64589.26
59,Private,205507,Doctorate,16,Never-married,Sales,Wife,Black,Female,0,0,43,United-States,98301.69
89,Private,1467931,Doctorate,16,Never-married,Priv-house-serv,Wife,White,Female,0,0,62,United-States,78193.41
19,Without-pay,1420877,Assoc-acdm,12,Married-AF-spouse,Tech-support,Unmarried,White,Female,0,0,38,United-States,30401.74
89,Private,327234,Assoc-acdm,12,Divorced,Tech-support,Wife,White,Male,0,0,38,United-States,59361.33
51,Private,954545,11th,7,Widowed,Adm-clerical,Husband,Asian-Pac-Islander,Male,11,0,30,United-States,25858.27
52,Federal-gov,11607,11th,7,Widowed,Farming-fishing,Wife,Black,Male,0,0,49,United-States,37042.21
26,Self-emp-inc,361314,Masters,14,Separated,Prof-specialty,Husband,White,Male,0,0,42,United-States,82292.15
69,Private,205392,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,36,United-States,134085.93
83,Private,593188,12th,8,Divorced,Priv-house-serv,Own-child,White,Female,13,0,37,United-States,15000.0
23,Private,949947,Assoc-voc,11,Married-spouse-absent,Transport-moving,Wife,White,Male,0,0,27,United-States,20085.91
62,Private,1416891,10th,6,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,37,United-States,46941.98
71,Private,47555,9th,5,Married-AF-spouse,Sales,Other-relative,Amer-Indian-Eskimo,Female,0,0,55,United-States,37790.62
57,Private,549303,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Unmarried,Black,Female,0,0,39,Taiwan,35094.66
21,Self-emp-not-inc,1323522,9th,5,Married-civ-spouse,Handlers-cleaners,Other-relative,Other,Female,0,0,47,United-States,15000.0
72,Private,744391,10th,6,Married-spouse-absent,Craft-repair,Own-child,White,Female,0,0,28,United-States,18323.13
83,Private,1212469,Preschool,1,Separated,Tech-support,Wife,Asian-Pac-Islander,Female,0,0,38,United-States,15491.11
77,Private,549871,9th,5,Separated,Farming-fishing,Not-in-family,White,Male,0,0,53,China,32467.4
49,Private,821100,Doctorate,16,Married-spouse-absent,Armed-Forces,Not-in-family,White,Male,0,0,24,Trinadad&Tobago,86470.12
81,Private,98114,Some-college,10,Married-AF-spouse,Craft-repair,Wife,White,Male,0,0,41,United-States,48486.66
18,Never-worked,788873,HS-grad,9,Separated,Prof-specialty,Not-in-family,White,Male,0,0,32,United-States,35309.46
83,Never-worked,1104526,5th-6th,3,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,41,United-States,25133.57
60,Private,1023654,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Male,50,0,31,United-States,25916.03
41,Without-pay,1356950,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,41,United-States,143052.97
17,Private,1128346,Assoc-voc,11,Divorced,Handlers-cleaners,Husband,White,Female,5,0,29,United-States,15000.0
35,Private,1274123,12th,8,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,38,United-States,19111.94
36,Private,1471721,9th,5,Separated,Craft-repair,Wife,White,Female,0,0,41,United-States,30604.27
78,Local-gov,1007807,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Own-child,White,Male,173,0,17,United-States,46268.73
88,Private,501567,11th,7,Never-married,Tech-support,Wife,White,Female,0,0,54,United-States,40814.74
77,Private,897889,Assoc-voc,11,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,49,United-States,49718.82
67,Private,1179060,Some-college,10,Married-civ-spouse,Tech-support,Own-child,White,Female,0,0,42,United-States,54796.47
27,Private,1348245,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,39,United-States,61565.19
82,Private,252723,HS-grad,9,Married-AF-spouse,Protective-serv,Wife,White,Female,0,0,41,United-States,37383.37
54,Private,912562,10th,6,Divorced,Transport-moving,Not-in-family,White,Female,0,0,19,United-States,15000.0
87,Private,1412499,Assoc-acdm,12,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,25,United-States,21063.64
81,Private,741874,5th-6th,3,Married-spouse-absent,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,22758.07
42,Private,328442,Prof-school,15,Divorced,Other-service,Not-in-family,White,Male,0,0,46,United-States,100916.86
78,Private,982980,Preschool,1,Widowed,Craft-repair,Unmarried,Other,Male,0,0,35,United-States,17044.72
79,Self-emp-inc,234310,Doctorate,16,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,89,0,26,United-States,116587.75
84,State-gov,176901,10th,6,Divorced,Transport-moving,Unmarried,White,Female,220,0,54,United-States,34730.77
48,Private,1386956,12th,8,Widowed,Protective-serv,Other-relative,White,Female,0,0,39,United-States,45002.41
42,Private,1279555,Masters,14,Widowed,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,0,0,23,United-States,33861.81
46,Self-emp-not-inc,19780,Prof-school,15,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,78,0,19,United-States,84384.11
67,Self-emp-inc,521559,7th-8th,4,Married-AF-spouse,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,0,0,47,United-States,15000.0
67,Private,1326735,10th,6,Married-AF-spouse,Farming-fishing,Own-child,White,Female,0,0,58,United-States,29511.14
19,Private,300299,HS-grad,9,Separated,Farming-fishing,Wife,White,Female,0,0,36,United-States,15000.0
26,Never-worked,878329,9th,5,Married-spouse-absent,Tech-support,Not-in-family,White,Male,0,0,47,United-States,39048.29
52,Private,1324084,7th-8th,4,Married-spouse-absent,Tech-support,Other-relative,White,Male,0,0,47,United-States,43031.38
90,Self-emp-not-inc,163023,10th,6,Married-AF-spouse,Exec-managerial,Wife,White,Male,0,0,27,United-States,30034.95
80,Local-gov,251830,Preschool,1,Separated,Adm-clerical,Other-relative,White,Female,0,0,20,United-States,15000.0
24,Private,105619,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,9,0,31,United-States,50588.72
18,Self-emp-not-inc,56659,Assoc-acdm,12,Married-spouse-absent,Machine-op-inspct,Other-relative,White,Male,0,0,32,United-States,30250.86
38,Private,406076,Assoc-acdm,12,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,56,United-States,82430.64
88,State-gov,165205,11th,7,Never-married,Adm-clerical,Husband,White,Female,0,0,46,United-States,26350.76
63,Private,1012987,12th,8,Married-AF-spouse,Protective-serv,Own-child,Other,Female,82,0,50,United-States,45662.81
73,Private,1467938,Prof-school,15,Never-married,Farming-fishing,Own-child,White,Male,0,0,31,United-States,52169.48
82,Private,1372797,Some-college,10,Married-AF-spouse,Machine-op-inspct,Other-relative,Other,Female,0,0,40,United-States,34809.64
58,Private,1163331,9th,5,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,106,0,37,United-States,15000.0
30,Local-gov,833424,9th,5,Divorced,Machine-op-inspct,Wife,White,Female,0,0,12,United-States,15000.0
23,Private,1494445,Some-college,10,Never-married,Handlers-cleaners,Wife,White,Female,0,0,26,United-States,15000.0
